com;typecom;reg;dep;arr;tncc;ncc;nccenr;libelle;can;comparent;nom_commune;latitude;longitude,type
70416;COM;27;70;701;0;POMOY;Pomoy;Pomoy;7007;;Pomoy;47.666667;6.35;0
70417;COM;27;70;702;0;PONTCEY;Pontcey;Pontcey;7014;;Pontcey;47.633333;6.033333;0
70418;COM;27;70;702;3;ROMAINE;Romaine;La Romaine;7014;;Le Pont-de-Planches;47.533333;5.916667;1
70419;COM;27;70;701;0;PONT DU BOIS;Pont-du-Bois;Pont-du-Bois;7005;;Pont-du-Bois;47.966667;6.133333;0
70420;COM;27;70;701;0;PONT SUR L OGNON;'Pont-sur-l''Ognon';'Pont-sur-l''Ognon';7017;;'Pont-sur-l''Ognon';47.516667;6.383333;-1
70421;COM;27;70;702;0;PORT SUR SAONE;Port-sur-Saône;Port-sur-Saône;7011;;Port-sur-SaÃ´ne;47.683333;6.05;-1
70422;COM;27;70;702;0;POYANS;Poyans;Poyans;7001;;Poyans;47.45;5.466667;0
70423;COM;27;70;702;0;PREIGNEY;Preigney;Preigney;7005;;Preigney;47.766667;5.783333;0
70425;COM;27;70;701;3;PROISELIERE ET LANGLE;Proiselière-et-Langle;La Proiselière-et-Langle;7010;;La ProiseliÃ¨re-et-Langle;47.833333;6.5;0
70426;COM;27;70;702;0;PROVENCHERE;Provenchère;Provenchère;7011;;ProvenchÃ¨re;47.716667;6.133333;-1
70427;COM;27;70;702;0;PURGEROT;Purgerot;Purgerot;7005;;Purgerot;47.75;6;1
70428;COM;27;70;702;0;PUSEY;Pusey;Pusey;7015;;Pusey;47.65;6.133333;0
70429;COM;27;70;702;0;PUSY ET EPENOUX;Pusy-et-Épenoux;Pusy-et-Épenoux;7015;;Pusy-et-Epenoux;47.666667;6.15;-1
70430;COM;27;70;702;3;QUARTE;Quarte;La Quarte;7005;;La Quarte;47.766667;5.7;0
70431;COM;27;70;702;0;QUENOCHE;Quenoche;Quenoche;7012;;Quenoche;47.466667;6.1;-1
70432;COM;27;70;701;0;QUERS;Quers;Quers;7006;;Quers;47.733333;6.433333;0
70433;COM;27;70;702;0;QUINCEY;Quincey;Quincey;7016;;Quincey;47.616667;6.183333;0
70435;COM;27;70;701;0;RADDON ET CHAPENDU;Raddon-et-Chapendu;Raddon-et-Chapendu;7010;;Raddon-et-Chapendu;47.85;6.483333;0
70436;COM;27;70;702;0;RAINCOURT;Raincourt;Raincourt;7005;;Raincourt;47.866667;5.883333;-1
70437;COM;27;70;702;0;RANZEVELLE;Ranzevelle;Ranzevelle;7005;;Ranzevelle;47.9;5.983333;0
70438;COM;27;70;702;0;RAY SUR SAONE;Ray-sur-Saône;Ray-sur-Saône;7001;;Ray-sur-SaÃ´ne;47.583333;5.833333;-1
70439;COM;27;70;702;0;RAZE;Raze;Raze;7014;;Raze;47.583333;6.016667;0
70440;COM;27;70;702;0;RECOLOGNE;Recologne;Recologne;7001;;Recologne;47.583333;5.783333;0
70441;COM;27;70;702;0;RECOLOGNE LES RIOZ;Recologne-lès-Rioz;Recologne-lès-Rioz;7012;;Recologne-lÃ¨s-Rioz;47.466667;5.983333;0
70442;COM;27;70;702;0;RENAUCOURT;Renaucourt;Renaucourt;7001;;Renaucourt;47.633333;5.766667;-1
70443;COM;27;70;702;3;GRANDE RESIE;Grande-Résie;La Grande-Résie;7009;;La Grande-RÃ©sie;47.333333;5.566667;1
70444;COM;27;70;702;3;RESIE SAINT MARTIN;Résie-Saint-Martin;La Résie-Saint-Martin;7009;;La RÃ©sie-Saint-Martin;47.316667;5.616667;-1
70445;COM;27;70;701;0;RIGNOVELLE;Rignovelle;Rignovelle;7010;;Rignovelle;47.766667;6.483333;-1
70446;COM;27;70;702;0;RIGNY;Rigny;Rigny;7001;;Rigny;47.466667;5.633333;0
70447;COM;27;70;702;0;RIOZ;Rioz;Rioz;7012;;Rioz;47.416667;6.066667;0
70448;COM;27;70;702;0;ROCHE ET RAUCOURT;Roche-et-Raucourt;Roche-et-Raucourt;7001;;Roche-et-Raucourt;47.616667;5.716667;-1
70449;COM;27;70;702;0;ROCHE SUR LINOTTE ET SORANS LES CORDIERS;Roche-sur-Linotte-et-Sorans-les-Cordiers;Roche-sur-Linotte-et-Sorans-les-Cordiers;7012;;Roche-sur-Linotte-et-Sorans-les-Cordiers;;;-1
70450;COM;27;70;702;3;ROCHELLE;Rochelle;La Rochelle;7005;;La Rochelle;47.75;5.733333;-1
70451;COM;27;70;701;0;RONCHAMP;Ronchamp;Ronchamp;7006;;Ronchamp;47.7;6.65;0
70452;COM;27;70;702;0;ROSEY;Rosey;Rosey;7014;;Rosey;47.566667;6.033333;0
70453;COM;27;70;701;3;ROSIERE;Rosière;La Rosière;7010;;La RosiÃ¨re;47.916667;6.633333;0
70454;COM;27;70;702;0;ROSIERES SUR MANCE;Rosières-sur-Mance;Rosières-sur-Mance;7005;;RosiÃ¨res-sur-Mance;47.833333;5.8;-1
70455;COM;27;70;701;0;ROYE;Roye;Roye;7007;;Roye;47.666667;6.55;0
70456;COM;27;70;702;0;RUHANS;Ruhans;Ruhans;7012;;Ruhans;47.466667;6.133333;0
70457;COM;27;70;702;0;RUPT SUR SAONE;Rupt-sur-Saône;Rupt-sur-Saône;7014;;Rupt-sur-SaÃ´ne;47.65;5.933333;-1
70459;COM;27;70;701;0;SAINT BARTHELEMY;Saint-Barthélemy;Saint-Barthélemy;7010;;Saint-BarthÃ©lemy;47.75;6.583333;1
70460;COM;27;70;701;0;SAINT BRESSON;Saint-Bresson;Saint-Bresson;7010;;Saint-Bresson;47.866667;6.516667;1
70461;COM;27;70;702;0;SAINT BROING;Saint-Broing;Saint-Broing;7002;;Saint-Broing;47.45;5.7;1
70462;COM;27;70;701;0;SAINT FERJEUX;Saint-Ferjeux;Saint-Ferjeux;7017;;Saint-Ferjeux;47.55;6.516667;1
70463;COM;27;70;702;0;SAINT GAND;Saint-Gand;Saint-Gand;7014;;Saint-Gand;47.516667;5.85;1
70464;COM;27;70;701;0;SAINT GERMAIN;Saint-Germain;Saint-Germain;7006;;Saint-Germain;47.716667;6.533333;1
70466;COM;27;70;702;0;SAINT LOUP NANTOUARD;Saint-Loup-Nantouard;Saint-Loup-Nantouard;7002;;Saint-Loup-Nantouard;47.416667;5.733333;1
70467;COM;27;70;701;0;SAINT LOUP SUR SEMOUSE;Saint-Loup-sur-Semouse;Saint-Loup-sur-Semouse;7013;;Saint-Loup-sur-Semouse;47.883333;6.266667;1
70468;COM;27;70;702;0;SAINT MARCEL;Saint-Marcel;Saint-Marcel;7005;;Saint-Marcel;47.833333;5.833333;1
70469;COM;27;70;701;0;SAINTE MARIE EN CHANOIS;Sainte-Marie-en-Chanois;Sainte-Marie-en-Chanois;7010;;Sainte-Marie-en-Chanois;47.833333;6.516667;1
70470;COM;27;70;701;0;SAINTE MARIE EN CHAUX;Sainte-Marie-en-Chaux;Sainte-Marie-en-Chaux;7013;;Sainte-Marie-en-Chaux;47.783333;6.316667;1
70471;COM;27;70;702;0;SAINTE REINE;Sainte-Reine;Sainte-Reine;7014;;Sainte-Reine;47.5;5.783333;1
70472;COM;27;70;702;0;SAINT REMY EN COMTE;Saint-Rémy-en-Comté;Saint-Rémy-en-Comté;7011;;Saint-Remy;47.833333;6.1;1
70473;COM;27;70;701;0;SAINT SAUVEUR;Saint-Sauveur;Saint-Sauveur;7008;;Saint-Sauveur;47.8;6.383333;1
70474;COM;27;70;701;0;SAINT SULPICE;Saint-Sulpice;Saint-Sulpice;7017;;Saint-Sulpice;47.566667;6.45;1
70476;COM;27;70;702;0;SAPONCOURT;Saponcourt;Saponcourt;7011;;Saponcourt;47.866667;6.033333;-1
70477;COM;27;70;701;0;SAULNOT;Saulnot;Saulnot;7004;;Saulnot;47.566667;6.633333;-1
70478;COM;27;70;701;0;SAULX;Saulx;Saulx;7006;;Saulx;;;0
70479;COM;27;70;702;0;SAUVIGNEY LES GRAY;Sauvigney-lès-Gray;Sauvigney-lès-Gray;7002;;Sauvigney-lÃ¨s-Gray;;;0
70480;COM;27;70;702;0;SAUVIGNEY LES PESMES;Sauvigney-lès-Pesmes;Sauvigney-lès-Pesmes;7009;;Sauvigney-lÃ¨s-Pesmes;47.3;5.566667;0
70481;COM;27;70;702;0;SAVOYEUX;Savoyeux;Savoyeux;7001;;Savoyeux;47.55;5.75;0
70482;COM;27;70;702;0;SCEY SUR SAONE ET SAINT ALBIN;Scey-sur-Saône-et-Saint-Albin;Scey-sur-Saône-et-Saint-Albin;7014;;Scey-sur-SaÃ´ne-et-Saint-Albin;47.666667;5.966667;-1
70483;COM;27;70;702;0;SCYE;Scye;Scye;7011;;Scye;47.65;6.05;0
70484;COM;27;70;701;0;SECENANS;Secenans;Secenans;7017;;Secenans;47.55;6.566667;1
70485;COM;27;70;701;0;SELLES;Selles;Selles;7005;;Selles;47.966667;6.083333;0
70486;COM;27;70;702;0;SEMMADON;Semmadon;Semmadon;7005;;Semmadon;47.733333;5.866667;-1
70487;COM;27;70;701;0;SENARGENT MIGNAFANS;Senargent-Mignafans;Senargent-Mignafans;7017;;Senargent-Mignafans;;;0
70488;COM;27;70;702;0;SENONCOURT;Senoncourt;Senoncourt;7011;;Senoncourt;47.833333;6.066667;-1
70489;COM;27;70;701;0;SERVANCE MIELLIN;Servance-Miellin;Servance-Miellin;7010;;Servance;47.816667;6.683333;0
70490;COM;27;70;701;0;SERVIGNEY;Servigney;Servigney;7006;;Servigney;47.716667;6.3;0
70491;COM;27;70;702;0;SEVEUX MOTEY;Seveux-Motey;Seveux-Motey;7014;;Seveux;47.55;5.75;0
70492;COM;27;70;702;0;SOING CUBRY CHARENTENAY;Soing-Cubry-Charentenay;Soing-Cubry-Charentenay;7014;;Soing-Cubry-Charentenay;;;0
70493;COM;27;70;702;0;SORANS LES BREUREY;Sorans-lès-Breurey;Sorans-lès-Breurey;7012;;Sorans-lÃ¨s-Breurey;47.4;6.05;0
70494;COM;27;70;702;0;SORNAY;Sornay;Sornay;7009;;Sornay;47.283333;5.7;0
70496;COM;27;70;702;0;TARTECOURT;Tartécourt;Tartécourt;7005;;TartÃ©court;47.833333;5.983333;-1
70498;COM;27;70;701;0;TERNUAY MELAY ET SAINT HILAIRE;Ternuay-Melay-et-Saint-Hilaire;Ternuay-Melay-et-Saint-Hilaire;7010;;Ternuay-Melay-et-Saint-Hilaire;;;-1
70499;COM;27;70;702;0;THEULEY;Theuley;Theuley;7001;;Theuley;47.616667;5.8;0
70500;COM;27;70;702;0;THIEFFRANS;Thieffrans;Thieffrans;7012;;Thieffrans;47.5;6.316667;0
70501;COM;27;70;702;0;THIENANS;Thiénans;Thiénans;7012;;ThiÃ©nans;47.466667;6.283333;0
70502;COM;27;70;702;0;TINCEY ET PONTREBEAU;Tincey-et-Pontrebeau;Tincey-et-Pontrebeau;7001;;Tincey-et-Pontrebeau;47.6;5.8;-1
70503;COM;27;70;702;0;TRAITIEFONTAINE;Traitiéfontaine;Traitiéfontaine;7012;;TraitiÃ©fontaine;47.416667;6.1;-1
70504;COM;27;70;702;0;TRAVES;Traves;Traves;7014;;Traves;47.616667;5.966667;0
70505;COM;27;70;702;2;TREMBLOIS;Tremblois;Le Tremblois;7002;;Le Tremblois;47.383333;5.583333;0
70506;COM;27;70;701;0;TREMOINS;Trémoins;Trémoins;7004;;TrÃ©moins;47.566667;6.7;0
70507;COM;27;70;702;0;TRESILLEY;Trésilley;Trésilley;7012;;TrÃ©silley;47.45;6.033333;-1
70509;COM;27;70;702;0;TROMAREY;Tromarey;Tromarey;7009;;Tromarey;47.333333;5.716667;0
70510;COM;27;70;702;0;VADANS;Vadans;Vadans;7009;;Vadans;;;0
70511;COM;27;70;702;0;VAITE;Vaite;Vaite;7001;;Vaite;47.583333;5.733333;0
70512;COM;27;70;701;3;VAIVRE;Vaivre;La Vaivre;7013;;La Vaivre;;;-1
70513;COM;27;70;702;0;VAIVRE ET MONTOILLE;Vaivre-et-Montoille;Vaivre-et-Montoille;7015;;Vaivre-et-Montoille;47.633333;6.1;-1
70514;COM;27;70;702;0;VALAY;Valay;Valay;7009;;Valay;47.333333;5.633333;0
70515;COM;27;70;701;2;VAL DE GOUHENANS;Val-de-Gouhenans;Le Val-de-Gouhenans;7007;;Le Val-de-Gouhenans;47.616667;6.483333;0
70516;COM;27;70;702;0;VALLEROIS LE BOIS;Vallerois-le-Bois;Vallerois-le-Bois;7017;;Vallerois-le-Bois;47.55;6.283333;-1
70517;COM;27;70;702;0;VALLEROIS LORIOZ;Vallerois-Lorioz;Vallerois-Lorioz;7017;;Vallerois-Lorioz;47.566667;6.15;-1
70518;COM;27;70;702;2;VAL SAINT ELOI;Val-Saint-Éloi;Le Val-Saint-Éloi;7011;;Le Val-Saint-Eloi;;;-1
70519;COM;27;70;702;0;VANDELANS;Vandelans;Vandelans;7012;;Vandelans;47.4;6.166667;0
70520;COM;27;70;702;0;VANNE;Vanne;Vanne;7001;;Vanne;47.6;5.833333;0
70521;COM;27;70;702;0;VANTOUX ET LONGEVELLE;Vantoux-et-Longevelle;Vantoux-et-Longevelle;7009;;Vantoux-et-Longevelle;47.433333;5.85;-1
70522;COM;27;70;702;0;VAROGNE;Varogne;Varogne;7016;;Varogne;47.716667;6.2;0
70523;COM;27;70;702;0;VARS;Vars;Vars;7001;;Vars;47.533333;5.533333;0
70524;COM;27;70;702;0;VAUCHOUX;Vauchoux;Vauchoux;7011;;Vauchoux;47.666667;6.033333;0
70525;COM;27;70;702;0;VAUCONCOURT NERVEZAIN;Vauconcourt-Nervezain;Vauconcourt-Nervezain;7001;;Vauconcourt-Nervezain;;;-1
70526;COM;27;70;701;0;VAUVILLERS;Vauvillers;Vauvillers;7005;;Vauvillers;47.916667;6.1;-1
70527;COM;27;70;702;0;VAUX LE MONCELOT;Vaux-le-Moncelot;Vaux-le-Moncelot;7014;;Vaux-le-Moncelot;47.466667;5.9;0
70528;COM;27;70;702;0;VELESMES ECHEVANNE;Velesmes-Échevanne;Velesmes-Échevanne;7002;;Velesmes-Echevanne;;;0
70529;COM;27;70;702;0;VELET;Velet;Velet;7002;;Velet;47.433333;5.566667;0
70530;COM;27;70;701;0;VELLECHEVREUX ET COURBENANS;Vellechevreux-et-Courbenans;Vellechevreux-et-Courbenans;7017;;Vellechevreux-et-Courbenans;;;-1
70531;COM;27;70;702;0;VELLECLAIRE;Velleclaire;Velleclaire;7009;;Velleclaire;47.433333;5.866667;-1
70532;COM;27;70;702;0;VELLEFAUX;Vellefaux;Vellefaux;7012;;Vellefaux;47.55;6.133333;0
70533;COM;27;70;702;0;VELLEFREY ET VELLEFRANGE;Vellefrey-et-Vellefrange;Vellefrey-et-Vellefrange;7009;;Vellefrey-et-Vellefrange;;;0
70534;COM;27;70;702;0;VELLEFRIE;Vellefrie;Vellefrie;7016;;Vellefrie;47.7;6.216667;0
70535;COM;27;70;702;0;VELLEGUINDRY ET LEVRECEY;Velleguindry-et-Levrecey;Velleguindry-et-Levrecey;7014;;Velleguindry-et-Levrecey;47.55;6.1;-1
70536;COM;27;70;702;0;VELLE LE CHATEL;Velle-le-Châtel;Velle-le-Châtel;7014;;Velle-le-ChÃ¢tel;47.6;6.05;-1
70537;COM;27;70;701;0;VELLEMINFROY;Velleminfroy;Velleminfroy;7006;;Velleminfroy;47.666667;6.316667;0
70538;COM;27;70;702;0;VELLEMOZ;Vellemoz;Vellemoz;7014;;Vellemoz;47.466667;5.8;0
70539;COM;27;70;702;0;VELLEXON QUEUTREY ET VAUDEY;Vellexon-Queutrey-et-Vaudey;Vellexon-Queutrey-et-Vaudey;7014;;Vellexon-Queutrey-et-Vaudey;;;0
70540;COM;27;70;702;0;VELLOREILLE LES CHOYE;Velloreille-lès-Choye;Velloreille-lès-Choye;7009;;Velloreille-lÃ¨s-Choye;47.4;5.733333;-1
70541;COM;27;70;701;0;VELORCEY;Velorcey;Velorcey;7013;;Velorcey;47.783333;6.25;0
70542;COM;27;70;702;0;VENERE;Venère;Venère;7009;;VenÃ¨re;47.366667;5.666667;0
70544;COM;27;70;701;3;VERGENNE;Vergenne;La Vergenne;7017;;La Vergenne;47.616667;6.533333;0
70545;COM;27;70;702;0;VENISEY;Venisey;Venisey;7011;;Venisey;47.833333;6;0
70546;COM;27;70;702;0;VEREUX;Vereux;Vereux;7001;;Vereux;47.516667;5.65;0
70547;COM;27;70;701;0;VERLANS;Verlans;Verlans;7004;;Verlans;47.566667;6.716667;0
70548;COM;27;70;702;0;VERNOIS SUR MANCE;Vernois-sur-Mance;Vernois-sur-Mance;7005;;Vernois-sur-Mance;47.85;5.783333;-1
70549;COM;27;70;702;3;VERNOTTE;Vernotte;La Vernotte;7014;;La Vernotte;47.516667;5.866667;-1
70550;COM;27;70;702;0;VESOUL;Vesoul;Vesoul;7099;;Vesoul;47.633333;6.166667;0
70552;COM;27;70;701;0;VILLAFANS;Villafans;Villafans;7017;;Villafans;47.583333;6.466667;-1
70553;COM;27;70;701;0;VILLARGENT;Villargent;Villargent;7017;;Villargent;47.55;6.483333;-1
70554;COM;27;70;702;0;VILLARS LE PAUTEL;Villars-le-Pautel;Villars-le-Pautel;7005;;Villars-le-Pautel;47.9;5.933333;-1
70555;COM;27;70;701;3;VILLEDIEU EN FONTENETTE;Villedieu-en-Fontenette;La Villedieu-en-Fontenette;7013;;La Villedieu-en-Fontenette;;;-1
70557;COM;27;70;702;0;VILLEFRANCON;Villefrancon;Villefrancon;7009;;Villefrancon;47.4;5.75;-1
70558;COM;27;70;702;3;VILLENEUVE BELLENOYE ET LA MAIZE;Villeneuve-Bellenoye-et-la-Maize;La Villeneuve-Bellenoye-et-la-Maize;7016;;La Villeneuve-Bellenoye-et-la-Maize;;;-1
70559;COM;27;70;702;0;VILLEPAROIS;Villeparois;Villeparois;7016;;Villeparois;47.65;6.183333;-1
70560;COM;27;70;702;0;VILLERS BOUTON;Villers-Bouton;Villers-Bouton;7012;;Villers-Bouton;47.45;5.983333;-1
70561;COM;27;70;701;0;VILLERSEXEL;Villersexel;Villersexel;7017;;Villersexel;47.55;6.433333;-1
70562;COM;27;70;701;0;VILLERS LA VILLE;Villers-la-Ville;Villers-la-Ville;7017;;Villers-la-Ville;47.55;6.466667;-1
70563;COM;27;70;702;0;VILLERS LE SEC;Villers-le-Sec;Villers-le-Sec;7017;;Villers-le-Sec;47.6;6.216667;-1
70564;COM;27;70;701;0;VILLERS LES LUXEUIL;Villers-lès-Luxeuil;Villers-lès-Luxeuil;7013;;Villers-lÃ¨s-Luxeuil;47.766667;6.283333;-1
70565;COM;27;70;702;0;VILLERS PATER;Villers-Pater;Villers-Pater;7012;;Villers-Pater;47.466667;6.166667;-1
70566;COM;27;70;702;0;VILLERS SUR PORT;Villers-sur-Port;Villers-sur-Port;7011;;Villers-sur-Port;47.716667;6.083333;-1
70567;COM;27;70;701;0;VILLERS SUR SAULNOT;Villers-sur-Saulnot;Villers-sur-Saulnot;7004;;Villers-sur-Saulnot;47.55;6.65;-1
70568;COM;27;70;702;0;VILLERS VAUDEY;Villers-Vaudey;Villers-Vaudey;7001;;Villers-Vaudey;47.666667;5.766667;-1
70569;COM;27;70;702;0;VILORY;Vilory;Vilory;7016;;Vilory;47.716667;6.233333;0
70571;COM;27;70;701;0;VISONCOURT;Visoncourt;Visoncourt;7013;;Visoncourt;47.75;6.316667;-1
70572;COM;27;70;702;0;VITREY SUR MANCE;Vitrey-sur-Mance;Vitrey-sur-Mance;7005;;Vitrey-sur-Mance;;;-1
70573;COM;27;70;701;3;VOIVRE;Voivre;La Voivre;7010;;La Voivre;47.833333;6.533333;-1
70574;COM;27;70;702;0;VOLON;Volon;Volon;7001;;Volon;47.616667;5.733333;0
70575;COM;27;70;702;0;VORAY SUR L OGNON;'Voray-sur-l''Ognon';'Voray-sur-l''Ognon';7012;;'Voray-sur-l''Ognon';;;-1
70576;COM;27;70;702;0;VOUGECOURT;Vougécourt;Vougécourt;7005;;VougÃ©court;47.933333;6;-1
70577;COM;27;70;701;0;VOUHENANS;Vouhenans;Vouhenans;7007;;Vouhenans;47.65;6.483333;0
70578;COM;27;70;702;0;VREGILLE;Vregille;Vregille;7009;;Vregille;47.316667;5.9;-1
70579;COM;27;70;701;0;VYANS LE VAL;Vyans-le-Val;Vyans-le-Val;7004;;Vyans-le-Val;;;0
70580;COM;27;70;702;0;VY LE FERROUX;Vy-le-Ferroux;Vy-le-Ferroux;7014;;Vy-le-Ferroux;47.583333;5.983333;-1
70581;COM;27;70;701;0;VY LES LURE;Vy-lès-Lure;Vy-lès-Lure;7007;;Vy-lÃ¨s-Lure;47.65;6.45;0
70582;COM;27;70;702;0;VY LES RUPT;Vy-lès-Rupt;Vy-lès-Rupt;7014;;Vy-lÃ¨s-Rupt;47.633333;5.9;0
70583;COM;27;70;702;0;VY LES FILAIN;Vy-lès-Filain;Vy-lès-Filain;7012;;Vy-lÃ¨s-Filain;47.516667;6.2;0
71001;COM;27;71;714;5;ABERGEMENT DE CUISERY;Abergement-de-Cuisery;'L''Abergement-de-Cuisery';7114;;'L''Abergement-de-Cuisery';46.566667;4.95;0
71002;COM;27;71;714;5;ABERGEMENT SAINTE COLOMBE;Abergement-Sainte-Colombe;'L''Abergement-Sainte-Colombe';7124;;'L''Abergement-Sainte-Colombe';;;-1
71003;COM;27;71;712;1;ALLEREY SUR SAONE;Allerey-sur-Saône;Allerey-sur-Saône;7116;;Allerey-sur-SaÃ´ne;;;-1
71004;COM;27;71;712;1;ALLERIOT;Allériot;Allériot;7124;;AllÃ©riot;46.816667;4.95;1
71005;COM;27;71;712;1;ALUZE;Aluze;Aluze;7104;;Aluze;46.85;4.683333;0
71006;COM;27;71;713;1;AMANZE;Amanzé;Amanzé;7110;;AmanzÃ©;46.333333;4.233333;0
71007;COM;27;71;715;1;AMEUGNY;Ameugny;Ameugny;7111;;Ameugny;46.516667;4.683333;0
71008;COM;27;71;713;1;ANGLURE SOUS DUN;Anglure-sous-Dun;Anglure-sous-Dun;7110;;Anglure-sous-Dun;46.233333;4.366667;0
71009;COM;27;71;711;1;ANOST;Anost;Anost;7101;;Anost;47.066667;4.1;-1
71010;COM;27;71;711;1;ANTULLY;Antully;Antully;7102;;Antully;46.9;4.416667;0
71011;COM;27;71;713;1;ANZY LE DUC;Anzy-le-Duc;Anzy-le-Duc;7125;;Anzy-le-Duc;46.316667;4.066667;0
71012;COM;27;71;713;1;ARTAIX;Artaix;Artaix;7125;;Artaix;46.25;4;0
71013;COM;27;71;714;1;AUTHUMES;Authumes;Authumes;7126;;Authumes;46.883333;5.3;0
71014;COM;27;71;711;1;AUTUN;Autun;Autun;7196;;Autun;46.95;4.3;0
71015;COM;27;71;711;1;AUXY;Auxy;Auxy;7102;;Auxy;46.95;4.4;0
71016;COM;27;71;715;1;AZE;Azé;Azé;7119;;AzÃ©;46.433333;4.766667;0
71017;COM;27;71;713;0;BALLORE;Ballore;Ballore;7109;;Ballore;46.533333;4.366667;-1
71018;COM;27;71;714;0;BANTANGES;Bantanges;Bantanges;7114;;Bantanges;46.616667;5.1;0
71019;COM;27;71;712;0;BARIZEY;Barizey;Barizey;7117;;Barizey;46.783333;4.683333;0
71020;COM;27;71;711;0;BARNAY;Barnay;Barnay;7101;;Barnay;47.083333;4.333333;0
71021;COM;27;71;713;0;BARON;Baron;Baron;7109;;Baron;46.483333;4.283333;0
71022;COM;27;71;713;0;BAUDEMONT;Baudemont;Baudemont;7110;;Baudemont;;;0
71023;COM;27;71;714;0;BAUDRIERES;Baudrières;Baudrières;7124;;BaudriÃ¨res;46.666667;5;0
71024;COM;27;71;713;0;BAUGY;Baugy;Baugy;7125;;Baugy;;;0
71025;COM;27;71;713;0;BEAUBERY;Beaubery;Beaubery;7109;;Beaubery;46.4;4.4;1
71026;COM;27;71;712;0;BEAUMONT SUR GROSNE;Beaumont-sur-Grosne;Beaumont-sur-Grosne;7129;;Beaumont-sur-Grosne;46.666667;4.866667;1
71027;COM;27;71;714;0;BEAUREPAIRE EN BRESSE;Beaurepaire-en-Bresse;Beaurepaire-en-Bresse;7126;;Beaurepaire-en-Bresse;46.666667;5.383333;1
71028;COM;27;71;714;0;BEAUVERNOIS;Beauvernois;Beauvernois;7126;;Beauvernois;46.833333;5.4385;1
71029;COM;27;71;714;0;BELLEVESVRE;Bellevesvre;Bellevesvre;7126;;Bellevesvre;46.833333;5.366667;1
71030;COM;27;71;715;0;BERGESSERIN;Bergesserin;Bergesserin;7111;;Bergesserin;46.4;4.566667;0
71031;COM;27;71;715;0;BERZE LE CHATEL;Berzé-le-Châtel;Berzé-le-Châtel;7111;;BerzÃ©-le-ChÃ¢tel;46.383333;4.7;-1
71032;COM;27;71;715;0;BERZE LA VILLE;Berzé-la-Ville;Berzé-la-Ville;7119;;BerzÃ©-la-Ville;46.366667;4.7;-1
71033;COM;27;71;712;0;BEY;Bey;Bey;7116;;Bey;46.816667;4.966667;0
71034;COM;27;71;712;0;BISSEY SOUS CRUCHAUD;Bissey-sous-Cruchaud;Bissey-sous-Cruchaud;7117;;Bissey-sous-Cruchaud;46.733333;4.683333;-1
71035;COM;27;71;715;0;BISSY LA MACONNAISE;Bissy-la-Mâconnaise;Bissy-la-Mâconnaise;7119;;Bissy-la-MÃ¢connaise;46.483333;4.783333;-1
71036;COM;27;71;712;0;BISSY SOUS UXELLES;Bissy-sous-Uxelles;Bissy-sous-Uxelles;7111;;Bissy-sous-Uxelles;46.566667;4.716667;0
71037;COM;27;71;712;0;BISSY SUR FLEY;Bissy-sur-Fley;Bissy-sur-Fley;7117;;Bissy-sur-Fley;46.666667;4.616667;-1
71038;COM;27;71;711;4;BIZOTS;Bizots;Les Bizots;7103;;Les Bizots;46.75;4.383333;0
71039;COM;27;71;715;0;BLANOT;Blanot;Blanot;7111;;Blanot;46.466667;4.733333;-1
71040;COM;27;71;711;0;BLANZY;Blanzy;Blanzy;7103;;Blanzy;46.7;4.383333;0
71041;COM;27;71;713;0;BOIS SAINTE MARIE;Bois-Sainte-Marie;Bois-Sainte-Marie;7110;;Bois-Sainte-Marie;46.316667;4.35;-1
71042;COM;27;71;715;0;BONNAY;Bonnay;Bonnay;7111;;Bonnay;46.55;4.616667;1
71043;COM;27;71;712;4;BORDES;Bordes;Les Bordes;7116;;Les Bordes;;;0
71044;COM;27;71;714;0;BOSJEAN;Bosjean;Bosjean;7126;;Bosjean;46.766667;5.333333;0
71045;COM;27;71;714;0;BOUHANS;Bouhans;Bouhans;7126;;Bouhans;46.766667;5.3;0
71046;COM;27;71;711;3;BOULAYE;Boulaye;La Boulaye;7102;;La Boulaye;46.75;4.116667;0
71047;COM;27;71;713;0;BOURBON LANCY;Bourbon-Lancy;Bourbon-Lancy;7115;;Bourbon-Lancy;46.616667;3.783333;-1
71048;COM;27;71;713;0;BOURG LE COMTE;Bourg-le-Comte;Bourg-le-Comte;7125;;Bourg-le-Comte;46.3;3.983333;0
71050;COM;27;71;715;0;BOURGVILAIN;Bourgvilain;Bourgvilain;7108;;Bourgvilain;46.366667;4.633333;-1
71051;COM;27;71;712;0;BOUZERON;Bouzeron;Bouzeron;7104;;Bouzeron;46.883333;4.733333;0
71052;COM;27;71;712;0;BOYER;Boyer;Boyer;7129;;Boyer;46.583333;4.883333;0
71054;COM;27;71;712;0;BRAGNY SUR SAONE;Bragny-sur-Saône;Bragny-sur-Saône;7116;;Bragny-sur-SaÃ´ne;46.916667;5.033333;-1
71056;COM;27;71;714;0;BRANGES;Branges;Branges;7120;;Branges;46.633333;5.183333;0
71057;COM;27;71;715;0;BRAY;Bray;Bray;7111;;Bray;46.5;4.716667;0
71058;COM;27;71;712;0;BRESSE SUR GROSNE;Bresse-sur-Grosne;Bresse-sur-Grosne;7129;;Bresse-sur-Grosne;46.583333;4.75;-1
